Row.names	de00	de02	de04	de08	de24	old	new	prot	gene_name	arcog
lcl|NC_013967.1_cds_WP_004043045.1_3764	-0.169916308	-0.714583836	0.535185322	0.231669843	-0.347905422	HVO_2802	HVO_RS18250	branched-chain amino acid ABC transporter permease	livM3	arCOG01273
lcl|NC_013967.1_cds_WP_004043045.1_3764	-0.169916308	-0.714583836	0.535185322	0.231669843	-0.347905422	HVO_2802	HVO_RS18250	branched-chain amino acid ABC transporter permease	livM3	arCOG01273
lcl|NC_013967.1_cds_WP_013035266.1_3225	-0.992677844	-1.77400409	-2.000585881	-1.476622386	-1.224229174	HVO_2251	HVO_RS15520	lactate permease	lctP	arCOG04386
lcl|NC_013967.1_cds_WP_004041585.1_2696	NA	4.252558292	4.767394597	3.891404291	3.147875596	HVO_1696	HVO_RS12855	L-lactate permease	LldP	arCOG04386
lcl|NC_013964.1_cds_WP_004041340.1_281	-0.133105895	-1.260760012	-1.386457565	-0.744664009	-0.987212966	HVO_B0194	HVO_RS00955	hypothetical protein	LolA	arCOG02470
lcl|NC_013967.1_cds_WP_004044154.1_1819	-0.264782378	-1.336171653	-1.192713203	-1.354601584	-1.116980238	HVO_0783	HVO_RS08455	ATP-dependent protease LonB	lon	arCOG02160
lcl|NC_013967.1_cds_WP_004044361.1_1621	1.2476093	0.041674688	0.174546014	1.454182584	2.188883281	HVO_0572	HVO_RS07450	biotin/lipoate A/B protein ligase	lpl	arCOG01939
lcl|NC_013967.1_cds_WP_004042286.1_3371	NA	1.222387305	NA	NA	NA	HVO_2397	HVO_RS16245	adhesin	znuA1	arCOG01005
lcl|NC_013966.1_cds_WP_004040967.1_1055	NA	0.36290214	-1.009318654	0.519587796	6.425416248	HVO_A0611	HVO_RS04590	ABC transporter substrate-binding protein	znuA2	arCOG01005
lcl|NC_013967.1_cds_WP_004042938.1_3688	0.448968241	2.593732507	2.208267315	1.840756402	1.267134837	HVO_2723	HVO_RS17855	snRNP-like protein	lsm	arCOG00998
lcl|NC_013967.1_cds_WP_004041582.1_2693	0.191659208	-0.303688581	-0.452197066	-0.241393118	0.512691133	HVO_1693	HVO_RS12840	hypothetical protein	LutC	arCOG04519
lcl|NC_013967.1_cds_WP_004043840.1_2122	-1.292428415	-1.310564233	-0.2887075	-0.367807103	-0.438207447	HVO_1098	HVO_RS09975	diaminopimelate decarboxylase	lysA	arCOG02268
lcl|NC_013967.1_cds_WP_004044963.1_1087	1.179162598	0.66247326	0.750937824	0.558118477	-0.017409102	HVO_0008	HVO_RS04740	aspartate kinase	lysC	arCOG00861
lcl|NC_013967.1_cds_WP_004044963.1_1087	1.179162598	0.66247326	0.750937824	0.558118477	-0.017409102	HVO_0008	HVO_RS04740	aspartate kinase	lysC	arCOG00861
lcl|NC_013967.1_cds_WP_004044963.1_1087	1.179162598	0.66247326	0.750937824	0.558118477	-0.017409102	HVO_0008	HVO_RS04740	aspartate kinase	lysC	arCOG00861
lcl|NC_013967.1_cds_WP_004044963.1_1087	1.179162598	0.66247326	0.750937824	0.558118477	-0.017409102	HVO_0008	HVO_RS04740	aspartate kinase	lysC	arCOG00861
lcl|NC_013967.1_cds_WP_004044115.1_1856	0.921215911	-2.380445306	-0.798751306	0.200982683	0.286636564	HVO_0821	HVO_RS08640	L-lysine exporter	LysE	arCOG01947
lcl|NC_013967.1_cds_WP_081442885.1_2336	-1.39162802	0.721845138	-0.801821088	-0.266056625	0.284176589	HVO_1320	HVO_RS11060	hypothetical protein	LysE	arCOG01947
lcl|NC_013967.1_cds_WP_004041749.1_2852	0.708021353	2.410257008	2.193696324	2.006555012	2.044830831	HVO_1867	HVO_RS13660	lysine--tRNA ligase	lysS	arCOG00485
lcl|NC_013967.1_cds_WP_004045057.1_1125	1.085106006	2.204139625	2.112957545	2.744954817	2.104947078	HVO_0047	HVO_RS04930	lysine biosynthesis protein LysW	argW	arCOG01588
lcl|NC_013967.1_cds_WP_004045057.1_1125	1.085106006	2.204139625	2.112957545	2.744954817	2.104947078	HVO_0047	HVO_RS04930	lysine biosynthesis protein LysW	argW	arCOG01588
lcl|NC_013967.1_cds_WP_004044369.1_1613	-0.177742594	-0.069207002	-1.67465387	-1.807938556	-2.724889622	HVO_0564	HVO_RS07410	sugar ABC transporter substrate-binding protein	malE	arCOG00154
lcl|NC_013967.1_cds_WP_004044371.1_1611	-0.555515472	-0.182310762	-1.206885564	-0.755275885	-1.795471786	HVO_0562	HVO_RS07400	maltose ABC transporter permease	malG	arCOG00160
lcl|NC_013967.1_cds_WP_049914763.1_2684	0.428776149	-0.600420325	0.371491869	0.804842431	0.35056804	HVO_1683	HVO_RS12790	4-alpha-glucanotransferase	malQ	arCOG04681
lcl|NC_013967.1_cds_WP_004044722.1_3862	0.21767345	-0.55532756	-0.446993526	-0.097667375	-0.694801116	HVO_2905	HVO_RS18750	acyl dehydratase	maoC3	arCOG00776
lcl|NC_013967.1_cds_WP_013035297.1_3568	-0.139980684	0.03882369	-0.611371427	-0.619043291	-0.173608692	HVO_2600	HVO_RS17255	type II methionyl aminopeptidase	map	arCOG01001
lcl|NC_013967.1_cds_WP_004041894.1_2988	-0.124387948	0.149226754	0.360491929	-0.631932721	-0.581505767	HVO_2010	HVO_RS14355	hypothetical protein	MarR	arCOG03924
lcl|NC_013967.1_cds_WP_004042922.1_3684	-3.31144009	-4.027648985	-4.46911816	-4.080388369	-3.560503572	HVO_2718	HVO_RS17835	transcriptional regulator	MBF1	arCOG01863
lcl|NC_013967.1_cds_WP_013035531.1_2315	-0.151893113	-1.206806389	-0.75727062	-0.875990282	-0.729766222	HVO_1299	HVO_RS20130	transcriptional regulator	MBF1	arCOG01863
lcl|NC_013967.1_cds_WP_004043485.1_2462	-0.53058407	2.286341575	1.817330596	2.08745855	1.428620655	HVO_1450	HVO_RS11700	molybdenum cofactor biosynthesis protein	maoC1	arCOG00774
lcl|NC_013966.1_cds_WP_004040870.1_968	-0.552865423	-0.705152262	0.17945246	0.095823796	-0.721949057	HVO_A0519	HVO_RS04160	monoamine oxidase	maoC2	arCOG00774
lcl|NC_013967.1_cds_WP_004042630.1_3542	-0.488338772	-1.249828387	-1.362232306	-1.314832245	-1.172266789	HVO_2573	HVO_RS17125	methenyltetrahydromethanopterin cyclohydrolase	mch	arCOG02675
lcl|NC_013964.1_cds_WP_004041334.1_287	2.345981613	3.898235855	3.750803782	4.108451464	3.887727796	HVO_B0200	HVO_RS00985	malate synthase	aceB2	arCOG00760
lcl|NC_013967.1_cds_WP_004043483.1_2464	-1.646921764	-0.061629785	-0.249861257	-0.064370989	-1.30629858	HVO_1452	HVO_RS11710	CoA ester lyase	citE	arCOG00760
lcl|NC_013967.1_cds_WP_004045334.1_1294	0.173760667	0.643030553	0.949551584	1.048416271	0.859569605	HVO_0220	HVO_RS05775	MCM DNA helicase	mcm	arCOG00439
lcl|NC_013967.1_cds_WP_004042143.1_3230	1.3681499	2.215880301	3.075864959	2.960934241	3.248618287	HVO_2256	HVO_RS15545	hypothetical protein	McrA	arCOG03898
lcl|NC_013967.1_cds_WP_004044646.1_3784	0.310166874	2.076247748	2.185215882	2.276975669	1.415085441	HVO_2824	HVO_RS18355	HNH endonuclease	McrA	arCOG03898
lcl|NC_013966.1_cds_WP_004040928.1_1015	0.672069615	-1.602309428	0.499314289	0.548702851	0.094481811	HVO_A0569	HVO_RS04395	CoA transferase	Mct/CaiB	arCOG02304
lcl|NC_013966.1_cds_WP_013035194.1_818	0.756639788	1.978583156	2.461663936	1.594659754	2.389009873	HVO_A0366	HVO_RS03485	hypothetical protein	Mct/CaiB	arCOG02304
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044925.1_3958	0.018047961	2.614234461	2.821848122	2.31964665	2.274678835	HVO_3007	HVO_RS19255	malate dehydrogenase	mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004045328.1_1288	0.139543495	-1.256531269	-0.940118431	-0.799277124	-0.690249558	HVO_0214	HVO_RS05745	L-lactate dehydrogenase	Mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004045328.1_1288	0.139543495	-1.256531269	-0.940118431	-0.799277124	-0.690249558	HVO_0214	HVO_RS05745	L-lactate dehydrogenase	Mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004045328.1_1288	0.139543495	-1.256531269	-0.940118431	-0.799277124	-0.690249558	HVO_0214	HVO_RS05745	L-lactate dehydrogenase	Mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004045328.1_1288	0.139543495	-1.256531269	-0.940118431	-0.799277124	-0.690249558	HVO_0214	HVO_RS05745	L-lactate dehydrogenase	Mdh	arCOG00246
lcl|NC_013967.1_cds_WP_004044417.1_1564	-0.82658672	-0.065165341	0.090161773	-0.059453627	0.33260575	HVO_0506	HVO_RS07150	multidrug ABC transporter ATP-binding protein	MdlB	arCOG02841
lcl|NC_013967.1_cds_WP_004045244.1_1207	-0.205795091	-0.445517571	0.561697968	1.086478536	-2.806822973	HVO_0132	HVO_RS05340	hypothetical protein	MdlB	arCOG02841
lcl|NC_013967.1_cds_WP_004043537.1_2414	-0.073086851	2.370271851	1.409949038	1.209657633	0.559296655	HVO_1401	HVO_RS11455	BMP family ABC transporter substrate-binding protein	tsgA11	arCOG00258
lcl|NC_013967.1_cds_WP_004041916.1_3010	-0.465758312	-0.721533638	-1.101091657	-1.137470271	-0.978265898	HVO_2031	HVO_RS14465	BMP family ABC transporter substrate-binding protein	tsgA12	arCOG00258
lcl|NC_013964.1_cds_WP_004041224.1_398	NA	1.907124568	1.770831399	1.29772201	2.093024642	HVO_B0318	HVO_RS01525	glucose ABC transporter substrate-binding protein	tsgA13	arCOG00257
lcl|NC_013967.1_cds_WP_013035465.1_2473	-1.075585065	-0.593639466	-0.606009849	-0.677361947	-0.465965715	HVO_1462	HVO_RS11755	"1,4-dihydroxy-2-naphthoate polyprenyltransferase"	menA	arCOG00480
lcl|NC_013967.1_cds_WP_004043470.1_2476	-0.399094218	-0.143146536	-0.252610193	-0.101440314	-0.067717776	HVO_1465	HVO_RS11770	"1,4-dihydroxy-2-naphthoyl-CoA synthase"	menB	arCOG00240
lcl|NC_013967.1_cds_WP_004043466.1_2480	-0.17553977	0.185582193	-0.581592034	0.0205706	0.298240616	HVO_1469	HVO_RS11790	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	menD	arCOG04611
lcl|NC_013967.1_cds_WP_004043465.1_2481	-0.324308112	-0.226815306	-0.199441941	-1.438978158	-0.43559256	HVO_1470	HVO_RS11795	isochorismate synthase	menF	arCOG02015
lcl|NC_013967.1_cds_WP_004043465.1_2481	-0.324308112	-0.226815306	-0.199441941	-1.438978158	-0.43559256	HVO_1470	HVO_RS11795	isochorismate synthase	menF	arCOG02015
lcl|NC_013967.1_cds_WP_004044328.1_1653	2.856251278	0.322855804	1.270953117	1.638320864	2.782631957	HVO_0606	HVO_RS07615	dimethylmenaquinone methyltransferase	MenG	arCOG00117
lcl|NC_013967.1_cds_WP_004041816.1_2915	-0.935697187	-0.80450377	-1.965732709	-0.859033076	-0.865538906	HVO_1937	HVO_RS13985	"5,10-methylenetetrahydromethanopterin reductase"	mer	arCOG02410
lcl|NC_013964.1_cds_WP_004041029.1_212	0.76807892	0.629026437	1.139335061	1.352677365	1.687148479	HVO_B0127	HVO_RS00615	LLM class flavin-dependent oxidoreductase	Mer	arCOG02410
lcl|NC_013964.1_cds_WP_004041043.1_198	-0.409583722	1.251054193	2.018585867	2.267848437	0.697944063	HVO_B0113	HVO_RS00545	LLM class F420-dependent oxidoreductase	Mer	arCOG02410
lcl|NC_013964.1_cds_WP_004041270.1_352	0.306181302	-0.616903992	1.667608628	0.988975424	0.57941265	HVO_B0268	HVO_RS01305	alkane monooxygenase	Mer	arCOG02410
lcl|NC_013966.1_cds_WP_004040868.1_966	-0.825303638	-1.020088379	-0.919122611	-1.181197672	-0.886442683	HVO_A0517	HVO_RS04150	LLM class flavin-dependent oxidoreductase	Mer	arCOG02410
lcl|NC_013967.1_cds_WP_004044908.1_3950	NA	1.46248818	0.331292094	NA	0.400621726	HVO_2999	HVO_RS19215	O-acetylhomoserine aminocarboxypropyltransferase	metY1	arCOG00061
lcl|NC_013967.1_cds_WP_004044904.1_3948	-0.354126015	-1.602171532	-1.857690334	-1.633214024	-1.685885585	HVO_2997	HVO_RS19205	O-acetylhomoserine aminocarboxypropyltransferase	metY2	arCOG00061
lcl|NC_013967.1_cds_WP_004042992.1_3715	0.580263077	0.127064034	-0.128541164	-0.023857957	0.014711515	HVO_2750	HVO_RS17990	cystathionine beta-lyase	metB1	arCOG00060
lcl|NC_013967.1_cds_WP_004044791.1_3896	-0.860988722	-0.79122015	-0.827001617	-0.504514023	-0.419698665	HVO_2946	HVO_RS18950	cystathionine beta-lyase	metB2	arCOG00060
lcl|NC_013967.1_cds_WP_004044791.1_3896	-0.860988722	-0.79122015	-0.827001617	-0.504514023	-0.419698665	HVO_2946	HVO_RS18950	cystathionine beta-lyase	metB2	arCOG00060
lcl|NC_013967.1_cds_WP_004044791.1_3896	-0.860988722	-0.79122015	-0.827001617	-0.504514023	-0.419698665	HVO_2946	HVO_RS18950	cystathionine beta-lyase	metB2	arCOG00060
lcl|NC_013967.1_cds_WP_004042976.1_3708	0.530223865	2.355113384	1.048704668	0.742455503	0.334709154	HVO_2743	HVO_RS17955	vitamin-B12 independent methionine synthase	metE2	arCOG01877
lcl|NC_013967.1_cds_WP_004042976.1_3708	0.530223865	2.355113384	1.048704668	0.742455503	0.334709154	HVO_2743	HVO_RS17955	vitamin-B12 independent methionine synthase	metE2	arCOG01877
lcl|NC_013967.1_cds_WP_004041540.1_2652	0.266041427	3.121621485	1.265064338	1.675160779	1.319579083	HVO_1649	HVO_RS12625	S-adenosylmethionine synthetase	mat	arCOG01678
lcl|NC_013964.1_cds_WP_004041109.1_132	NA	NA	1.227447619	3.680836091	4.72519554	HVO_B0045	HVO_RS00215	"2,4-diaminobutyrate decarboxylase"	bdb	arCOG00027
lcl|NC_013967.1_cds_WP_004044061.1_1908	-0.357151754	-1.249647736	-1.471633337	-0.946829922	-0.641140441	HVO_0876	HVO_RS08900	methylglyoxal synthase	mgsA	arCOG06314
lcl|NC_013967.1_cds_WP_049914884.1_1962	-0.419368164	-2.210838688	-2.018124651	-1.273788858	-1.827740883	HVO_0933	HVO_RS09170	haloacid dehalogenase	MgtA	arCOG01578
lcl|NC_013967.1_cds_WP_004044660.1_3802	-0.685533083	-2.513976003	-2.588288195	-2.914889121	-3.182632753	HVO_2842	HVO_RS18445	magnesium transporter accessory protein	MgtC	arCOG04203
lcl|NC_013967.1_cds_WP_004045237.1_1200	-0.178720239	0.038693282	-1.499010781	-3.24650403	-1.180467028	HVO_0125	HVO_RS05300	ABC transporter permease	mgtE1	arCOG00624
lcl|NC_013967.1_cds_WP_004045236.1_1199	0.936372992	1.183885257	1.593443094	1.025219794	1.534910944	HVO_0124	HVO_RS05295	membrane protein	mgtE2	arCOG00624
lcl|NC_013967.1_cds_WP_004044104.1_1867	-0.701706865	-2.221064656	-2.076426117	-1.652256345	-1.563215092	HVO_0832	HVO_RS08695	alpha/beta hydrolase	MhpC	arCOG01653
lcl|NC_013967.1_cds_WP_004041447.1_2573	-1.148186888	-1.734936176	-1.598916275	-1.312192271	-0.72981774	HVO_1568	HVO_RS12230	alpha/beta hydrolase	MhpC	arCOG07416
lcl|NC_013967.1_cds_WP_004042467.1_3472	-0.320030943	-1.693164804	-0.743094595	-0.81806345	-0.109488373	HVO_2501	HVO_RS16765	alpha/beta hydrolase	MhpC	arCOG07416
lcl|NC_013964.1_cds_WP_004041041.1_200	0.30147477	0.853408928	1.27216966	0.783440463	0.967621545	HVO_B0115	HVO_RS00555	"5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase"	MhpD	arCOG00235
lcl|NC_013966.1_cds_WP_004043353.1_552	1.692781183	2.026652777	2.66250838	2.350459649	2.582211279	HVO_A0087	HVO_RS02270	"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"	MhpD	arCOG00235
lcl|NC_013967.1_cds_WP_004043648.1_2306	0.93156031	1.737117892	1.602974822	1.82403019	1.510663002	HVO_1291	HVO_RS10905	"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"	MhpD	arCOG00235
lcl|NC_013967.1_cds_WP_013035386.1_3219	1.430546598	-0.443790292	0.762319471	0.129963498	0.845888988	HVO_2244	HVO_RS15490	fumarylacetoacetase	MhpD	arCOG00235
lcl|NC_013967.1_cds_WP_004042693.1_3573	0.74599345	1.487020149	0.766392916	0.478718558	0.487736225	HVO_2605	HVO_RS17280	tRNA modifying enzyme	MiaB	arCOG01358
lcl|NC_013966.1_cds_WP_004043308.1_475	0.207479537	0.454966708	0.4876584	0.277825872	0.200751775	HVO_A0013	HVO_RS01925	hypothetical protein	MMT1	arCOG01474
lcl|NC_013967.1_cds_WP_004042686.1_3570	1.043139772	1.527816345	1.576149105	1.134711861	0.956606496	HVO_2602	HVO_RS17265	cation transporter	MMT1	arCOG01474
lcl|NC_013967.1_cds_WP_013035473.1_1317	0.918226947	0.424114877	0.874347328	1.422708752	0.649671893	HVO_0244	HVO_RS05890	cation transporter	MMT1	arCOG01480
lcl|NC_013967.1_cds_WP_004043870.1_2092	-1.385739082	-0.278357686	-1.236669979	-0.768353791	-0.703540735	HVO_1068	HVO_RS09825	sodium:proton antiporter	mrpB	arCOG03079
lcl|NC_013967.1_cds_WP_004043872.1_2091	-1.151192562	-0.125853282	-0.340024518	-0.001620826	-0.536140088	HVO_1067	HVO_RS09820	cation:proton antiporter	mrpC	arCOG03072
lcl|NC_013967.1_cds_WP_004043876.1_2089	-0.56994145	-0.240106655	0.267758677	0.266894245	-0.237502668	HVO_1065	HVO_RS09810	cation transporter	mrpE	arCOG03099
lcl|NC_013967.1_cds_WP_004043877.1_2088	-1.622295648	0.706261332	0.81324177	-0.60138569	0.523019805	HVO_1064	HVO_RS09805	pH regulation protein F	mrpF	arCOG03121
lcl|NC_013967.1_cds_WP_004043878.1_2087	-1.304498697	-0.170867882	-0.372548615	0.001256699	-0.320399446	HVO_1063	HVO_RS09800	cation:proton antiporter	mrpG	arCOG03082
lcl|NC_013967.1_cds_WP_004042832.1_3640	-0.844573051	-2.182621239	-2.934910497	-2.495404577	-1.5863912	HVO_2674	HVO_RS17615	manganese transporter	mntH1	arCOG04531
lcl|NC_013966.1_cds_WP_004040888.1_987	-0.889540438	2.815594415	4.072848554	3.24469663	1.786931536	HVO_A0538	HVO_RS04250	hypothetical protein	mntH2	arCOG04531
lcl|NC_013967.1_cds_WP_013035573.1_3624	NA	NA	NA	NA	2.297767721	HVO_2658	HVO_RS17535	hypothetical protein	mntH3	arCOG04532
lcl|NC_013967.1_cds_WP_004041583.1_2694	-0.484791519	-1.013765565	-1.101501104	-0.670371152	-0.797105636	HVO_1694	HVO_RS12845	hypothetical protein	MntH	arCOG04118
lcl|NC_013967.1_cds_WP_004043033.1_3752	-0.004543338	-0.216913776	0.409189774	1.324577561	2.425210042	HVO_2789	HVO_RS18185	"GTP 3',8-cyclase MoaA"	moaA	arCOG00930
lcl|NC_013967.1_cds_WP_004043033.1_3752	-0.004543338	-0.216913776	0.409189774	1.324577561	2.425210042	HVO_2789	HVO_RS18185	"GTP 3',8-cyclase MoaA"	moaA	arCOG00930
lcl|NC_013967.1_cds_WP_004042766.1_3611	0.250680831	0.42755561	0.642161528	0.606962203	0.871392478	HVO_2645	HVO_RS17470	molybdenum cofactor biosynthesis protein	moaB	arCOG00214
lcl|NC_013967.1_cds_WP_004043591.1_2361	-0.572403998	-1.609775068	-1.92540054	-1.463293418	-0.715249781	HVO_1347	HVO_RS11190	cyclic pyranopterin monophosphate synthase MoaC	moaC	arCOG01530
lcl|NC_013967.1_cds_WP_004043591.1_2361	-0.572403998	-1.609775068	-1.92540054	-1.463293418	-0.715249781	HVO_1347	HVO_RS11190	cyclic pyranopterin monophosphate synthase MoaC	moaC	arCOG01530
lcl|NC_013967.1_cds_WP_004042720.1_3586	-2.273615675	-1.512546761	-2.370267058	-1.83221924	-0.697523756	HVO_2619	HVO_RS17345	molybdopterin synthase sulfur carrier subunit	samp1	arCOG00536
lcl|NC_013967.1_cds_WP_004042069.1_3156	0.099632049	-1.897040795	-1.286419065	-1.392989521	-1.717204036	HVO_2177	HVO_RS15175	molybdopterin synthase sulfur carrier subunit	samp3	arCOG00536
lcl|NC_013967.1_cds_WP_013035499.1_1670	-0.687880885	-0.745910281	-1.362169221	-2.008431657	-1.591640302	HVO_0623	HVO_RS07700	hypothetical protein	MoaD	arCOG00539
lcl|NC_013967.1_cds_WP_004041746.1_2849	-0.030198475	-1.027771861	-1.313229259	-1.790064114	-1.002428955	HVO_1864	HVO_RS13645	molybdopterin synthase	moaE	arCOG00533
lcl|NC_013967.1_cds_WP_004041746.1_2849	-0.030198475	-1.027771861	-1.313229259	-1.790064114	-1.002428955	HVO_1864	HVO_RS13645	molybdopterin synthase	moaE	arCOG00533
lcl|NC_013967.1_cds_WP_004042197.1_3280	0.008979843	-1.450395298	-2.407304832	-1.058854203	-1.031500925	HVO_2304	HVO_RS15790	molybdopterin molybdenumtransferase MoeA	moeA1	arCOG00216
lcl|NC_013967.1_cds_WP_004044010.1_1963	-0.948153717	-3.498079137	-3.450177138	-2.93625937	-2.898743397	HVO_0935	HVO_RS09175	formate dehydrogenase subunit alpha	fdhA	arCOG01495
lcl|NC_013967.1_cds_WP_004044010.1_1963	-0.948153717	-3.498079137	-3.450177138	-2.93625937	-2.898743397	HVO_0935	HVO_RS09175	formate dehydrogenase subunit alpha	fdhA	arCOG01495
lcl|NC_013964.1_cds_WP_004041300.1_323	NA	NA	NA	NA	NA	HVO_B0235	HVO_RS01160	formate dehydrogenase subunit alpha	MopB	arCOG01495
lcl|NC_013964.1_cds_WP_004041300.1_323	NA	NA	NA	NA	NA	HVO_B0235	HVO_RS01160	formate dehydrogenase subunit alpha	MopB	arCOG01495
lcl|NC_013967.1_cds_WP_004044943.1_3961	-0.356422248	-0.685146377	-0.536505509	-0.637187997	-0.899065098	HVO_3010	HVO_RS19270	Hef nuclease	hef	arCOG00872
lcl|NC_013967.1_cds_WP_004041899.1_2994	-0.081872439	-0.507662224	0.085875765	0.152516474	0.474849609	HVO_2015	HVO_RS14380	hypothetical protein	MreB	arCOG06187
lcl|NC_013967.1_cds_WP_004043776.1_2185	0.430250738	1.573697609	1.175965913	1.2520214	0.839073309	HVO_1165	HVO_RS10300	mechanosensitive ion channel protein	mscS1	arCOG01568
lcl|NC_013967.1_cds_WP_004041550.1_2662	-0.656401929	-1.333343568	-0.980798299	-0.486233571	-0.638221452	HVO_1659	HVO_RS12675	mechanosensitive ion channel protein MscS	mscS2	arCOG01570
lcl|NC_013967.1_cds_WP_004042857.1_3651	-0.917322437	-1.048573001	-1.465395345	-1.701921092	-1.640561004	HVO_2685	HVO_RS17670	mechanosensitive ion channel protein	mscS3	arCOG01568
lcl|NC_013967.1_cds_WP_004044704.1_3845	-0.879581244	1.324820489	-1.318984188	-0.225400983	0.831238625	HVO_2887	HVO_RS18665	mechanosensitive ion channel protein	mscS4	arCOG01568
lcl|NC_013967.1_cds_WP_004042980.1_3710	-0.135708805	0.084299314	-0.637663053	-0.887746064	-0.021913752	HVO_2745	HVO_RS17965	mechanosensitive ion channel protein MscS	mscS5	arCOG01568
lcl|NC_013967.1_cds_WP_004044571.1_1418	0.00914302	0.700661361	-0.723882956	0.389809836	1.794418288	HVO_0352	HVO_RS06400	mechanosensitive ion channel protein	mscS6	arCOG01568
lcl|NC_013967.1_cds_WP_004045201.1_1183	0.156289626	-1.016257069	-0.405251524	-0.593452399	-0.361669942	HVO_0108	HVO_RS05215	mechanosensitive ion channel protein MscS	mscS8	arCOG01568
lcl|NC_013967.1_cds_WP_004042620.1_3536	-0.605359684	2.044949212	0.838936332	0.486129537	-0.05223464	HVO_2565	HVO_RS17085	hypothetical protein	MTH1	arCOG04069
lcl|NC_013966.1_cds_WP_004043398.1_505	2.244045736	2.040373827	2.928133044	2.669020626	2.362164717	HVO_A0041	HVO_RS02055	hypothetical protein	MtrE	arCOG04870
lcl|NC_013967.1_cds_WP_081442888.1_2729	-0.378020669	1.2800544	0.623713025	0.516386132	0.094843348	HVO_1734A	HVO_RS20170	hypothetical protein	MUS81	arCOG04206
lcl|NC_013967.1_cds_WP_004043585.1_2368	NA	NA	NA	NA	NA	HVO_1354	HVO_RS11225	DNA mismatch repair protein	mutS5b	arCOG02895
